Area Code,Ddate,Market,Market Size,Product,Product Type,State,Type,Budget Cogs,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Number Of Records,Profit,Total Expenses
567,1/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,20,50,50,70,90,32,456,48,8,1,1,45,20
419,2/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,30,30,40,60,22,452,34,6,1,1,25,17
234,3/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,30,30,40,56,21,449,32,5,1,1,22,17
234,4/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,30,30,40,56,21,454,32,5,1,1,24,16
614,5/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,30,30,40,49,20,464,29,5,1,1,17,16
216,6/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,20,20,30,44,18,478,26,5,1,1,12,16
513,7/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,20,20,30,44,18,486,26,5,1,1,12,16
513,8/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,20,20,30,41,16,484,25,4,1,1,12,15
513,9/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,30,30,40,53,20,482,30,5,1,1,21,16
937,10/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,0,30,30,30,56,21,480,32,5,1,1,24,16
440,11/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,30,40,30,70,85,32,482,48,8,1,1,43,19
614,12/1/13,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,20,40,30,60,78,29,490,44,8,1,1,37,19
719,1/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,50,80,20,130,150,63,435,87,57,1,1,0,87
970,2/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,10,110,129,54,427,75,49,1,1,-3,78
970,3/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,20,110,125,52,421,73,47,1,1,-4,77
719,4/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,20,110,125,52,433,73,47,1,1,-4,77
720,5/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,10,110,128,53,458,75,48,1,1,-3,78
720,6/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,60,10,90,107,44,496,63,40,1,1,-7,70
970,7/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,50,0,80,95,39,517,56,36,1,1,-10,66
970,8/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,40,0,70,89,37,513,52,33,1,1,-10,62
970,9/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,20,110,126,52,509,74,47,1,1,-2,76
303,10/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,60,30,90,122,51,503,71,46,1,1,-5,76
303,11/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,10,110,125,52,509,73,47,1,1,-4,77
970,12/1/12,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,60,0,100,112,47,521,65,42,1,1,-6,71
720,1/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,50,80,20,130,168,63,435,87,57,1,1,0,91
970,2/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,10,110,137,54,427,75,49,1,1,-4,78
303,3/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,20,110,133,52,421,73,47,1,1,-6,77
720,4/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,20,110,133,52,433,73,47,1,1,-6,77
970,5/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,10,110,127,53,458,75,48,1,1,-4,73
303,6/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,60,10,90,106,44,496,63,40,1,1,-10,65
303,7/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,50,0,80,94,39,517,56,36,1,1,-14,61
719,8/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,40,0,70,88,37,513,52,33,1,1,-14,58
970,9/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,20,110,134,52,509,74,47,1,1,-3,76
720,10/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,60,30,90,130,51,503,71,46,1,1,-7,76
970,11/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,70,10,110,133,52,509,73,47,1,1,-6,77
719,12/1/13,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,40,60,0,100,119,47,521,65,42,1,1,-9,71
630,1/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,190,83,623,107,27,1,1,68,39
773,2/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,190,83,613,107,27,1,1,68,39
630,3/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,193,84,603,109,27,1,1,70,39
224,4/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,60,90,60,150,178,78,593,100,25,1,1,62,38
217,5/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,190,83,584,107,27,1,1,68,39
630,6/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,190,83,574,107,27,1,1,67,40
312,7/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,100,70,170,199,87,564,112,28,1,1,72,40
847,8/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,40,60,40,100,120,52,554,68,17,1,1,39,29
630,9/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,40,70,50,110,132,58,548,74,19,1,1,43,31
630,10/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,20,40,40,60,90,39,541,51,12,1,1,27,24
773,11/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,30,50,30,80,92,40,536,52,13,1,1,27,25
773,12/1/12,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,40,50,30,90,99,43,531,56,14,1,1,29,27
773,1/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,213,83,623,107,27,1,1,106,41
773,2/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,202,83,613,107,27,1,1,101,39
630,3/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,206,84,603,109,27,1,1,104,39
708,4/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,60,90,60,150,190,78,593,100,25,1,1,92,38
773,5/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,188,83,584,107,27,1,1,94,36
773,6/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,160,188,83,574,107,27,1,1,92,37
773,7/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,100,70,170,197,87,564,112,28,1,1,99,37
312,8/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,40,60,40,100,119,52,554,68,17,1,1,54,27
312,9/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,40,70,50,110,141,58,548,74,19,1,1,64,31
312,10/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,20,40,40,60,96,39,541,51,12,1,1,40,24
312,11/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,30,50,30,80,98,40,536,52,13,1,1,40,25
312,12/1/13,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,40,50,30,90,106,43,531,56,14,1,1,43,27
740,1/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,50,50,70,80,32,821,48,8,1,1,29,19
740,2/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,50,50,70,80,32,817,48,8,1,1,28,20
740,3/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,79,32,813,47,8,1,1,28,19
614,4/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,75,30,820,45,8,1,1,26,19
567,5/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,71,29,835,42,8,1,1,23,19
513,6/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,30,30,50,60,24,856,36,6,1,1,18,18
614,7/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,40,40,50,57,23,868,34,6,1,1,16,18
330,8/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,30,30,40,55,22,865,33,6,1,1,16,17
419,9/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,72,29,862,43,8,1,1,23,20
513,10/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,30,30,40,66,27,859,39,7,1,1,20,19
614,11/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,30,50,40,80,88,36,862,52,10,1,1,30,22
330,12/1/12,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,30,40,30,70,82,33,870,49,9,1,1,29,20
614,1/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,50,50,70,90,32,821,48,8,1,1,45,20
513,2/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,50,50,70,85,32,817,48,8,1,1,42,20
513,3/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,84,32,813,47,8,1,1,42,19
330,4/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,80,30,820,45,8,1,1,39,19
440,5/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,70,29,835,42,8,1,1,32,18
513,6/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,30,30,50,59,24,856,36,6,1,1,25,17
937,7/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,40,40,50,56,23,868,34,6,1,1,22,17
513,8/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,30,30,40,55,22,865,33,6,1,1,22,16
614,9/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,40,40,60,77,29,862,43,8,1,1,34,20
937,10/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,30,30,40,70,27,859,39,7,1,1,30,19
419,11/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,30,50,40,80,94,36,862,52,10,1,1,45,22
440,12/1/13,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,30,40,30,70,87,33,870,49,9,1,1,43,20
970,1/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,120,140,60,336,80,19,1,1,33,47
303,2/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,120,140,60,329,80,19,1,1,33,47
720,3/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,70,40,110,134,57,323,77,18,1,1,31,46
719,4/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,70,40,110,129,55,336,74,18,1,1,29,45
719,5/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,60,30,100,123,52,361,71,17,1,1,26,45
719,6/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,60,30,100,118,50,397,68,16,1,1,24,44
720,7/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,50,20,90,110,47,420,63,15,1,1,21,42
303,8/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,30,60,30,90,108,46,415,62,15,1,1,20,42
720,9/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,70,40,110,125,53,410,72,17,1,1,27,45
970,10/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,30,60,50,90,123,52,405,71,17,1,1,26,45
720,11/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,120,138,59,411,79,19,1,1,32,47
303,12/1/12,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,60,30,110,127,54,424,73,17,1,1,29,44
970,1/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,120,157,60,336,80,19,1,1,51,49
719,2/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,120,149,60,329,80,19,1,1,49,47
970,3/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,70,40,110,143,57,323,77,18,1,1,46,46
720,4/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,70,40,110,137,55,336,74,18,1,1,43,45
719,5/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,60,30,100,122,52,361,71,17,1,1,36,42
720,6/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,60,30,100,117,50,397,68,16,1,1,33,41
720,7/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,50,20,90,109,47,420,63,15,1,1,29,39
303,8/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,30,60,30,90,107,46,415,62,15,1,1,28,39
720,9/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,70,40,110,133,53,410,72,17,1,1,40,45
970,10/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,30,60,50,90,131,52,405,71,17,1,1,39,45
970,11/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,120,147,59,411,79,19,1,1,47,47
970,12/1/13,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,60,30,110,135,54,424,73,17,1,1,43,44
773,1/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,200,234,95,821,139,26,1,1,101,38
847,2/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,200,232,95,809,137,26,1,1,99,38
773,3/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,200,234,95,799,139,26,1,1,102,37
618,4/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,110,210,245,100,822,145,28,1,1,106,39
773,5/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,140,120,220,256,104,871,152,29,1,1,112,40
309,6/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,100,160,140,260,301,123,947,178,34,1,1,133,45
815,7/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,100,170,150,270,312,127,"1,007",185,35,1,1,139,46
309,8/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,110,170,140,280,323,132,994,191,36,1,1,143,48
773,9/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,110,210,245,100,981,145,28,1,1,106,39
815,10/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,120,210,265,108,971,157,30,1,1,116,41
630,11/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,70,110,80,180,198,81,984,117,22,1,1,84,33
630,12/1/12,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,110,80,190,210,86,"1,003",124,24,1,1,88,36
224,1/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,200,262,95,821,139,26,1,1,157,40
815,2/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,200,247,95,809,137,26,1,1,147,38
309,3/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,200,249,95,799,139,26,1,1,151,37
815,4/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,110,210,261,100,822,145,28,1,1,157,39
312,5/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,140,120,220,254,104,871,152,29,1,1,155,37
630,6/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,100,160,140,260,298,123,947,178,34,1,1,184,42
312,7/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,100,170,150,270,309,127,"1,007",185,35,1,1,192,43
312,8/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,110,170,140,280,320,132,994,191,36,1,1,197,45
773,9/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,110,210,261,100,981,145,28,1,1,157,39
815,10/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,130,120,210,282,108,971,157,30,1,1,172,41
708,11/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,70,110,80,180,211,81,984,117,22,1,1,125,33
312,12/1/13,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,110,80,190,224,86,"1,003",124,24,1,1,131,36
754,1/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,110,70,190,200,84,500,116,26,1,1,67,49
305,2/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,110,70,190,206,86,490,120,26,1,1,71,49
321,3/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,120,80,200,214,89,481,125,27,1,1,74,51
561,4/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,100,150,100,250,267,112,502,155,34,1,1,98,57
321,5/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,100,150,100,250,273,114,555,159,35,1,1,100,59
850,6/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,110,150,100,260,282,118,636,164,36,1,1,105,59
727,7/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,130,180,130,310,336,141,692,195,43,1,1,129,66
321,8/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,110,150,100,260,277,116,678,161,35,1,1,102,59
954,9/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,90,120,80,210,230,96,666,134,29,1,1,81,53
561,10/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,70,110,90,180,218,91,656,127,28,1,1,76,51
772,11/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,90,130,90,220,245,102,666,143,31,1,1,89,54
813,12/1/12,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,120,160,110,280,320,134,690,186,41,1,1,122,64
386,1/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,110,70,190,224,84,500,116,26,1,1,104,51
352,2/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,110,70,190,220,86,490,120,26,1,1,105,49
863,3/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,120,80,200,228,89,481,125,27,1,1,110,51
754,4/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,100,150,100,250,285,112,502,155,34,1,1,145,57
863,5/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,100,150,100,250,271,114,555,159,35,1,1,138,55
954,6/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,110,150,100,260,279,118,636,164,36,1,1,145,55
754,7/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,130,180,130,310,333,141,692,195,43,1,1,178,61
561,8/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,110,150,100,260,275,116,678,161,35,1,1,141,55
321,9/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,90,120,80,210,245,96,666,134,29,1,1,120,53
772,10/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,70,110,90,180,232,91,656,127,28,1,1,113,51
904,11/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,90,130,90,220,261,102,666,143,31,1,1,132,54
727,12/1/13,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,120,160,110,280,341,134,690,186,41,1,1,181,64
754,1/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,180,77,432,103,25,1,1,50,53
407,2/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,180,77,423,103,25,1,1,51,52
941,3/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,110,70,180,188,80,415,108,26,1,1,54,54
904,4/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,120,80,190,195,83,433,112,27,1,1,58,54
863,5/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,190,204,87,472,117,28,1,1,62,55
321,6/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,120,80,200,212,91,533,121,30,1,1,63,58
863,7/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,90,130,80,220,227,97,575,130,32,1,1,71,59
850,8/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,90,130,80,220,231,99,565,132,32,1,1,73,59
863,9/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,190,199,85,555,114,28,1,1,58,56
239,10/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,110,90,180,202,86,547,116,28,1,1,60,56
561,11/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,180,77,557,103,25,1,1,51,52
407,12/1/12,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,190,195,83,575,112,27,1,1,58,54
305,1/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,201,77,432,103,25,1,1,78,56
352,2/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,192,77,423,103,25,1,1,76,52
813,3/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,110,70,180,200,80,415,108,26,1,1,80,54
754,4/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,120,80,190,208,83,433,112,27,1,1,86,54
786,5/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,190,202,87,472,117,28,1,1,86,51
772,6/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,120,80,200,210,91,533,121,30,1,1,87,54
754,7/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,90,130,80,220,225,97,575,130,32,1,1,98,55
904,8/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,90,130,80,220,229,99,565,132,32,1,1,101,55
941,9/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,190,212,85,555,114,28,1,1,86,56
321,10/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,110,90,180,215,86,547,116,28,1,1,89,56
772,11/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,170,192,77,557,103,25,1,1,76,52
386,12/1/13,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,190,208,83,575,112,27,1,1,86,54
863,1/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,110,48,623,62,15,1,1,34,28
754,2/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,110,48,617,62,15,1,1,34,28
863,3/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,112,49,611,63,16,1,1,35,28
305,4/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,103,45,605,58,14,1,1,31,27
941,5/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,110,48,599,62,15,1,1,35,27
941,6/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,110,48,593,62,15,1,1,35,27
863,7/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,115,50,587,65,16,1,1,36,29
813,8/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,20,30,20,50,69,30,581,39,9,1,1,18,21
561,9/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,20,30,20,50,76,33,577,43,10,1,1,21,22
386,10/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,0,20,20,20,51,22,573,29,7,1,1,10,19
561,11/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,10,20,10,30,52,22,570,30,7,1,1,11,19
772,12/1/12,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,10,30,20,40,56,24,567,32,7,1,1,12,20
850,1/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,123,48,623,62,15,1,1,53,29
754,2/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,117,48,617,62,15,1,1,50,28
352,3/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,119,49,611,63,16,1,1,52,28
321,4/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,110,45,605,58,14,1,1,46,27
786,5/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,109,48,599,62,15,1,1,48,25
239,6/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,109,48,593,62,15,1,1,48,25
352,7/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,114,50,587,65,16,1,1,50,27
786,8/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,20,30,20,50,68,30,581,39,9,1,1,25,20
727,9/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,20,30,20,50,81,33,577,43,10,1,1,31,22
904,10/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,0,20,20,20,54,22,573,29,7,1,1,15,19
727,11/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,10,20,10,30,55,22,570,30,7,1,1,16,19
904,12/1/13,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,10,30,20,40,60,24,567,32,7,1,1,18,20
239,1/1/12,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,40,50,20,90,120,54,312,66,20,1,1,13,53
727,2/1/12,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,40,50,20,90,118,53,306,65,20,1,1,12,53
